wikipedia_movie_ID,name,original_genres,predicted_genres
5974081,deepavali,"['Asian Movies', 'Romance']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
28703057,the corbett-fitzsimmons fight,['Sports'],"['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
24383650,the blue mansion,['Comedy'],"['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
619728,tangled,"['Animation', ""Children's/Family"", 'Comedy', 'Fantasy', 'Music/Dance', 'Romance']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
31317798,skinner's dress suit,['Comedy'],"['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
29758162,desert gold,"['Action/Adventure', 'Western']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
23751392,ee pattanathil bhootham,['Fantasy'],"['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
20700559,miracle on 34th street,"[""Children's/Family"", 'Drama', 'Fantasy']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
28803197,the legend of action man,"['Comedy', 'Mystery/Suspense']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
26017039,toss-up,['Drama'],"['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
36127934,maleficent,['Fantasy'],"['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
7267287,changing husbands,"['Comedy', 'Old-fashioned/classical style']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
1705391,naked,"['Comedy', 'Drama']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
24162487,the gamblers,['Drama'],"['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
12243701,d,"['Crime', 'Drama', 'Thriller', 'World cinema']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
5584803,sweetie,"['Comedy', 'Drama', 'Indie', 'World cinema']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
31803599,the angel with the trumpet,['Drama'],"['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
36105729,the frozen child,"['Drama', 'Old-fashioned/classical style', 'Short Film']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
12715927,song of the exile,"['Asian Movies', 'Drama']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
5083033,never a dull moment,"['Action/Adventure', ""Children's/Family"", 'Comedy', 'Crime', 'Drama', 'Mystery/Suspense']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
17285896,intimate strangers,"['Adult', 'Drama', 'Romance', 'Thriller', 'World cinema']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
479457,eraser,"['Action/Adventure', 'Thriller']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
12447521,all aboard! rosie's family cruise,"['Culture & Society', 'Friendships, Family & Personal Relationships', 'LGBT', 'Non-fiction/Educational']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
25992848,a wicked ghost ii: the fear,"['Asian Movies', 'Horror']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
900626,dear jesse,"['LGBT', 'Non-fiction/Educational', 'Political']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
33210995,state's attorney,['Drama'],"['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
19312636,the glorious fourth,"[""Children's/Family"", 'Comedy', 'Old-fashioned/classical style', 'Short Film']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
23894000,without dowry,"['Drama', 'Romance']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
16075597,violets are blue,"['Drama', 'Romance']","['Action/Adventure', 'Adaptation', 'Adult', 'Animation', 'Asian Movies', ""Children's/Family"", 'Comedy', 'Coming of age', 'Crime', 'Culture & Society', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Friendships, Family & Personal Relationships', 'Historical', 'Holiday Film', 'Horror', 'Indie', 'LGBT', 'Music/Dance', 'Mystery/Suspense', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Political', 'Prison', 'Religious Film', 'Romance', 'Science Fiction', 'Short Film', 'Sports', 'Spy', 'Supernatural/Monster', 'Teen', 'Thriller', 'Unconventional', 'War/combat', 'Western', 'World cinema', 'Other']"
