wikipedia_movie_ID,name,original_genres,predicted_genres
14215664,money mad,"['Crime', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
26857099,the descendants,"['Comedy', 'Drama']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
9183439,hawking,"['Drama', 'Non-fiction/Educational']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
8119585,the possession of joel delaney,"['Drama', 'Horror', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
9866571,adam at six a.m.,['Drama'],"['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
24455246,little rural riding hood,"['Animation', 'Comedy', 'Short Film']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
24212705,border vengeance,['Old-fashioned/classical style'],"['Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
36319171,trás-os-montes,['Drama'],"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
11260752,fit to be tied,"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
20677329,"my son, my son!","['Drama', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
13613782,sparrows,"['Drama', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
25085189,hell ship mutiny,['Action/Adventure'],"['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
2843380,the president's last bang,"['Comedy', 'Political', 'World cinema']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
1343342,ben-hur,"['Action/Adventure', 'Drama', 'Non-fiction/Educational', 'Romance']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Thriller']"
30519399,circle of violence: a family drama,['Drama'],"['Comedy', 'Drama', 'Romance']"
30312198,flirt,['Drama'],"['Comedy', 'Drama', 'Romance']"
2457278,the man who knew too little,"['Adaptation', 'Comedy', 'Drama', 'Romance', 'Spy', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
16839300,brave,"['Action/Adventure', 'Animation', ""Children's/Family"", 'Comedy', 'Coming of age', 'Drama', 'Fantasy', 'Historical']","['Action/Adventure', ""Children's/Family"", 'Comedy', 'Fantasy', 'Science Fiction', 'Thriller']"
4333441,the journals of knud rasmussen,['Drama'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Non-fiction/Educational', 'Thriller']"
15968935,hoodwinked too! hood vs. evil,"['Animation', ""Children's/Family"", 'Comedy', 'Indie']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
15580548,hidden in america,"['Culture & Society', 'Drama', 'Other']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
5864450,gold diggers of broadway,"['Music/Dance', 'Old-fashioned/classical style', 'Unconventional']","['Action/Adventure', 'Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
914988,daylight,"['Action/Adventure', 'Disaster/Dystopia', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Science Fiction', 'Thriller']"
18667965,samba traoré,"['Comedy', 'Drama']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
11094299,the magnetic monster,"['Horror', 'Science Fiction']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
13196764,amnèsia,['Drama'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
33013488,hit the road,"['Comedy', 'Drama']","['Action/Adventure', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Short Film', 'Thriller', 'Western']"
36066367,freak dance,"['Comedy', 'Music/Dance']","['Comedy', 'Drama', 'Romance']"
10291615,owl and the sparrow,"['Drama', 'Romance', 'Unconventional', 'World cinema']","['Comedy', 'Drama', 'Romance', 'World cinema']"
21533466,the spessart inn,['Comedy'],"['Comedy', 'Drama', 'Old-fashioned/classical style']"
23242616,second to die,"['Adult', 'Crime', 'Indie', 'Thriller', 'Other']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Mystery/Suspense', 'Thriller']"
24155438,the violin player,['Drama'],"['Comedy', 'Drama', 'Romance']"
23258338,tea and sympathy,['LGBT'],"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
6238379,night patrol,"['Comedy', 'Other']","['Action/Adventure', 'Comedy', 'Drama']"
17108906,the borgia stick,"['Crime', 'Thriller', 'Other']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
7534904,woh lamhe,"['Asian Movies', 'Drama', 'Music/Dance', 'Romance', 'World cinema']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'World cinema']"
35530486,indie game: the movie,['Non-fiction/Educational'],"['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller', 'World cinema']"
22812257,the great sioux uprising,"['Action/Adventure', 'Western']","['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
31375669,frozen flashes,['Drama'],"['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
23400725,the woman in question,"['Crime', 'Mystery/Suspense']","['Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Romance']"
2237290,our dancing daughters,"['Drama', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
14590035,what's his name,"['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
22945810,"companys, procés a catalunya",['Drama'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Mystery/Suspense', 'Thriller']"
5427514,"boy, did i get a wrong number!","['Comedy', 'Romance']","['Animation', ""Children's/Family"", 'Comedy', 'Drama', 'Horror', 'Old-fashioned/classical style', 'Short Film']"
29836867,blade in hong kong,['Action/Adventure'],"['Action/Adventure', 'Comedy', 'Drama', 'Thriller']"
9285648,the prisoner of zenda,"['Action/Adventure', 'Animation', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
9998295,the black bird,['Comedy'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Thriller']"
27169774,the woman in white,"['Drama', 'Mystery/Suspense', 'Romance']","['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
24083596,desperate remedies,['Drama'],"['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
1508868,the serpent and the rainbow,"['Horror', 'Indie', 'Supernatural/Monster', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
35595535,kai po che!,"['Drama', 'Sports']","['Comedy', 'Drama', 'Romance', 'World cinema']"
11293583,how high is up?,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
7675313,in the gloaming,"['Drama', 'LGBT', 'Other']","['Comedy', 'Drama', 'Romance', 'Thriller']"
3926605,back to school with franklin,"['Animation', ""Children's/Family"", 'Non-fiction/Educational']","['Comedy', 'Drama', 'Romance']"
31270836,when harry tries to marry,"['Comedy', 'Romance']","['Comedy', 'Drama', 'Romance', 'World cinema']"
31676805,savages,"['Crime', 'Drama', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
34776126,betaaj badshah,[],"['Action/Adventure', 'Comedy', 'Drama', 'Short Film']"
12725443,the scarlet coat,"['Action/Adventure', 'Drama', 'Historical', 'Spy']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style']"
31070209,la valentina,"['Drama', 'Music/Dance', 'War/combat']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
27634924,jesse stone: innocents lost,"['Adaptation', 'Crime', 'Drama', 'Thriller', 'Other']","['Action/Adventure', 'Comedy', 'Drama', 'Non-fiction/Educational', 'Romance', 'Thriller']"
2163703,i'll be home for christmas,['Holiday Film'],"['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
1235519,weekend at bernie's,"['Action/Adventure', 'Comedy', 'Friendships, Family & Personal Relationships', 'Romance']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
35786228,"heads up, charley","['Comedy', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
19444214,praan jaye par shaan na jaye,"['Comedy', 'Drama', 'World cinema']","['Comedy', 'Drama', 'Non-fiction/Educational', 'Romance']"
14734420,pies and guys,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
238397,flowers and trees,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
77744,wayne's world,"['Comedy', 'Friendships, Family & Personal Relationships', 'Music/Dance', 'Other']","['Action/Adventure', ""Children's/Family"", 'Comedy', 'Drama', 'Romance']"
2983487,ultraviolet,"['Action/Adventure', 'Disaster/Dystopia', 'Science Fiction', 'Thriller']","['Action/Adventure', 'Comedy', 'Drama', 'Thriller']"
13287196,you i love,"['Comedy', 'Coming of age', 'Drama', 'LGBT', 'World cinema', 'Other']","['Comedy', 'Drama', 'Non-fiction/Educational', 'Romance']"
12783565,friendly persuasion,['Drama'],"['Action/Adventure', 'Drama', 'Indie', 'Old-fashioned/classical style']"
4726,batman,"['Action/Adventure', 'Crime', 'Drama', 'Thriller']","['Action/Adventure', ""Children's/Family"", 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Thriller']"
24806261,hold that kiss,"['Comedy', 'Romance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
770239,mr. & mrs. bridge,"['Drama', 'Historical', 'Romance']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
6289589,the holy mountain,"['Drama', 'Indie', 'Old-fashioned/classical style', 'World cinema']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
17129717,so this is marriage?,"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']","['Action/Adventure', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film', 'War/combat', 'Western']"
3143504,michael,"['Comedy', 'Drama', 'Fantasy', 'Religious Film', 'Romance']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
29281218,torn,['Drama'],"['Comedy', 'Drama', 'Romance']"
35211335,ai weiwei: never sorry,['Non-fiction/Educational'],"['Comedy', 'Drama', 'Romance', 'World cinema']"
29193924,chaand kaa tukdaa,"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
10016740,mela,"['Action/Adventure', 'Drama']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
27510938,the last of the duanes,"['Action/Adventure', 'Romance', 'Western']","['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
14627416,temptation,"['Drama', 'Indie', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
1075228,oliver's story,"['Drama', 'Romance']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
35254495,fatal termination,"['Action/Adventure', 'Thriller']","['Action/Adventure', 'Comedy', 'Drama', 'Thriller']"
28150777,nothing but the truth,['Comedy'],"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
31910205,king khan,"['Action/Adventure', 'Drama', 'Romance']","['Action/Adventure', 'Comedy', 'Drama', 'Non-fiction/Educational']"
4299508,friends with money,"['Comedy', 'Drama', 'Indie', 'Romance', 'Other']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
23541374,nice girl?,['Music/Dance'],"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
28920951,the d.i.,['Drama'],"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
31798610,god bless the child,['Drama'],"['Comedy', 'Drama', 'Romance']"
19317097,the spanking age,"[""Children's/Family"", 'Comedy', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
21909087,the cellar,"['Horror', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
106262,what women want,"['Comedy', 'Fantasy', 'Romance']","['Action/Adventure', ""Children's/Family"", 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Thriller']"
25406662,le filmeur,['Drama'],"['Action/Adventure', 'Crime', 'Drama', 'Horror', 'Mystery/Suspense', 'Thriller']"
15217227,"to you, from me","['Adult', 'Drama', 'Romance']","['Comedy', 'Drama', 'Romance']"
710094,the peacemaker,"['Action/Adventure', 'Disaster/Dystopia', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
5050011,nickelback - live at home,[],"['Comedy', 'Drama', 'Romance']"
100274,hudson hawk,"['Action/Adventure', 'Comedy', 'Crime']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
31079479,bengazi,"['Action/Adventure', 'Crime']","['Action/Adventure', 'Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
5114544,barsaat ki ek raat,"['Asian Movies', 'Drama']","['Comedy', 'Drama', 'Horror', 'Thriller']"
23543664,king lear,"['Drama', 'Old-fashioned/classical style', 'World cinema']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
19115236,the rescue,"['Action/Adventure', 'Old-fashioned/classical style', 'Romance']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
15086592,the knife of the party,"['Comedy', 'Music/Dance', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
30448646,3 minutes,['Short Film'],"['Animation', ""Children's/Family"", 'Comedy', 'Drama', 'Romance', 'Short Film']"
34322643,we are not angels 3: rock & roll strike back,['Comedy'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
11953814,herb,['Drama'],"['Comedy', 'Drama', 'Romance']"
15593228,the fighting ranger,"['Indie', 'Old-fashioned/classical style', 'Western']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
35260006,spirit,"['Comedy', 'Drama']","['Comedy', 'Drama', 'Romance', 'World cinema']"
30508894,red kiss,['Drama'],"['Comedy', 'Drama', 'Romance']"
149815,the search,"['Drama', 'Old-fashioned/classical style', 'War/combat']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
1204655,that darn cat,"['Action/Adventure', ""Children's/Family"", 'Comedy', 'Mystery/Suspense']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
13388826,the telephone girl and the lady,"['Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
13954702,moonlight and cactus,"['Comedy', 'Music/Dance', 'Old-fashioned/classical style', 'Romance', 'Short Film', 'Western']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
12942893,the haunted hat,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Animation', ""Children's/Family"", 'Comedy', 'Horror', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
20568484,the shadow of hate,"['Indie', 'Non-fiction/Educational', 'Short Film']","['Action/Adventure', 'Drama', 'Non-fiction/Educational', 'War/combat']"
28467452,black birds,"['Drama', 'War/combat']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Thriller']"
1766274,superstar,"['Comedy', 'Teen']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
3124658,adventures of the road-runner,"['Animation', 'Comedy', 'Short Film']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
14144273,riding with buffalo bill,"['Action/Adventure', 'Old-fashioned/classical style']","['Action/Adventure', 'Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
26111438,it happened at the world's fair,"['Action/Adventure', 'Music/Dance', 'Romance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
24737429,tomorrow,['Drama'],"['Comedy', 'Drama', 'Non-fiction/Educational', 'Romance']"
171555,gods and monsters,"['Adaptation', 'Drama', 'Historical', 'Indie', 'LGBT', 'Non-fiction/Educational']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
17719032,deep valley,"['Crime', 'Drama', 'Old-fashioned/classical style', 'Romance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
34419411,villa zone,"['Comedy', 'Drama']","['Comedy', 'Drama', 'Old-fashioned/classical style']"
6917005,the music man,"[""Children's/Family"", 'Comedy', 'Drama', 'Music/Dance', 'Romance']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
32250995,when the bough breaks,"['Crime', 'Mystery/Suspense', 'Supernatural/Monster', 'Thriller']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
640370,super size me,"['Comedy', 'Culture & Society', 'Drama', 'Indie', 'Non-fiction/Educational']","['Comedy', 'Drama', 'Non-fiction/Educational', 'Romance']"
22276337,doctor glas,['Drama'],"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
23150423,the rack,"['Drama', 'War/combat']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style']"
30832109,the white flower,['Old-fashioned/classical style'],"['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
25223887,streetdance 3d,['Drama'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
26985808,the city below,"['Drama', 'World cinema']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
7432079,the north avenue irregulars,"[""Children's/Family"", 'Comedy', 'Crime', 'Mystery/Suspense']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
2212664,brian's song,"['Drama', 'Non-fiction/Educational', 'Sports', 'Other']","['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style']"
805037,the crush,"['Adult', 'Drama', 'Mystery/Suspense', 'Thriller']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
12572118,the bros.,"['Comedy', 'Crime', 'Music/Dance']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
289890,piglet's big movie,"['Animation', ""Children's/Family"", 'Music/Dance']","['Action/Adventure', 'Comedy', 'Drama', 'Thriller']"
24576647,speed devils,"['Crime', 'Drama']","['Action/Adventure', 'Drama', 'Old-fashioned/classical style', 'Short Film', 'War/combat']"
4461885,welcome to l.a.,"['Drama', 'Romance', 'Other']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
23139830,let's dance,"['Asian Movies', 'Drama', 'World cinema']","['Comedy', 'Drama', 'Non-fiction/Educational', 'Romance']"
210224,love with the proper stranger,"['Comedy', 'Culture & Society', 'Drama', 'Old-fashioned/classical style', 'Romance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
29019984,of love and other demons,"['Drama', 'Non-fiction/Educational', 'Religious Film', 'World cinema']","['Comedy', 'Drama', 'Romance']"
8088017,assassination,"['Action/Adventure', 'Asian Movies', 'Drama', 'Old-fashioned/classical style']","['Action/Adventure', 'Crime', 'Drama', 'Mystery/Suspense', 'Old-fashioned/classical style', 'Thriller']"
7495301,incendiary blonde,"['Drama', 'Music/Dance', 'Non-fiction/Educational']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
